pos,vertex,degree,p_size,cliques,seconds
548,131367,1,0,0,1.0209998890786665e-06
549,297,1,1,1,1.8380001165496651e-06
550,131369,1,1,1,1.430999873264227e-06
551,299,1,1,1,1.7359998309984803e-06
552,131370,1,1,1,1.4870001905364916e-06
553,301,1,1,1,1.6989999949146295e-06
554,303,1,1,1,1.7559998468641425e-06
555,131368,1,1,1,1.9799999790848233e-06
556,131371,1,1,1,1.5959999473125208e-06
557,131372,1,0,0,1.021000116452342e-06
558,131374,1,1,1,2.316000063729007e-06
559,131380,1,1,1,2.215999984400696e-06
560,131375,1,1,1,1.449000137654366e-06
561,131376,1,1,1,5.454999836729257e-06
562,131377,1,0,0,2.1049997940281173e-06
563,131378,1,1,1,3.473000106168911e-06
564,131381,1,1,1,2.5829999685811345e-06
565,131382,1,1,1,1.7209999896294903e-06
566,131383,1,0,0,9.979999049392063e-07
567,131388,1,1,1,2.4250000478787115e-06
568,131384,1,1,1,2.579000010882737e-06
569,131386,1,1,1,2.3480001800635364e-06
570,131391,1,1,1,2.2250001165957656e-06
571,131389,1,1,1,1.5870000424911268e-06
572,131390,1,0,0,1.0239998573524645e-06
573,131393,1,1,1,2.327999936824199e-06
574,131392,1,1,1,1.8870000531023834e-06
575,131396,1,1,1,1.5969999367371202e-06
576,325,1,1,1,1.922999899761635e-06
577,131398,1,1,1,2.080000058413134e-06
578,327,1,1,1,1.9690000954142306e-06
579,131397,1,1,1,2.269999868076411e-06
580,329,1,1,1,1.981999957934022e-06
581,131400,1,1,1,2.2120000267022988e-06
582,331,1,1,1,2.043999984380207e-06
583,131402,1,1,1,1.742999984344351e-06
584,333,1,1,1,1.6190001588256564e-06
585,334,1,1,1,1.6020001112337923e-06
586,335,1,1,1,1.505999989603879e-06
587,336,1,1,1,2.009000127145555e-06
588,131406,1,1,1,1.4540000847773626e-06
589,131403,1,1,1,1.4209999790182337e-06
590,131404,1,1,1,2.136999910362647e-06
591,131405,1,1,1,2.3129998680815334e-06
592,131407,1,1,1,1.5910000001895241e-06
593,131408,1,0,0,1.137000026574242e-06
594,342,1,1,1,1.7729998944560066e-06
595,343,1,1,1,1.4360000477608992e-06
596,131409,1,1,1,1.520000068921945e-06
597,131411,1,1,1,2.1719999949709745e-06
598,131412,1,1,1,1.5470000107598025e-06
599,131413,1,0,0,1.0090000159834744e-06
600,131420,1,1,1,1.6830001641210401e-06
601,349,1,1,1,1.812000164136407e-06
602,131421,1,1,1,1.469999915570952e-06
603,131422,1,1,1,1.500000053056283e-06
604,131424,1,1,1,2.009000127145555e-06
605,131423,1,1,1,1.520000068921945e-06
606,354,1,1,1,2.2530000478582224e-06
607,355,1,1,1,2.2530000478582224e-06
608,131419,1,1,1,2.280999979120679e-06
609,357,1,1,1,1.5619998521287926e-06
610,358,1,1,1,1.4979998468334088e-06
611,359,1,1,1,1.5269999948941404e-06
612,131431,1,1,1,0.0033476989999599027
613,131433,1,1,1,1.2963000017407467e-05
614,131434,1,1,1,2.9519999316107715e-06
615,131429,1,1,1,2.8340000426396728e-06
